request id|client name|room type|request type|start date|end date|#adults|#children
374|Angel Gonzalez|normal_room|holiday|2016-05-01|2016-05-05|7|0
375|Shane Brown|deluxe_room|business|2016-06-20|2016-06-23|3|0
376|Frederick Ryan|normal_room|holiday|2016-05-13|2016-05-16|2|1
377|Denise Vincent|conference_room_small|conference|2016-04-20|2016-05-03|38|0
378|Samantha Cunningham|normal_room|business|2016-05-02|2016-05-06|1|1
379|Deanna Harris|conference_room_large|wedding|2016-04-08|2016-04-14|9|39
380|Daryl Sanchez|deluxe_room|holiday|2016-05-08|2016-05-10|1|0
381|Tanya Hendrix|deluxe_room|holiday|2016-04-03|2016-04-06|4|2
382|Jennifer Saunders|conference_room_large|party|2016-05-09|2016-05-16|19|8
383|John Armstrong|conference_room_small|conference|2016-04-30|2016-05-06|11|0
384|Alex Roman|deluxe_room|holiday|2016-06-17|2016-06-19|1|5
385|Jeffrey Hill|conference_room_small|wedding|2016-04-07|2016-04-11|40|6
386|Billy Howard|double_room|holiday|2016-06-08|2016-06-09|2|1
387|Tammy Patterson|double_room|holiday|2016-04-05|2016-04-06|3|5
388|Garrett Livingston|conference_room_large|party|2016-05-01|2016-05-03|31|8
389|Beth Stewart|conference_room_small|wedding|2016-05-17|2016-05-18|35|0
390|Benjamin Summers|deluxe_room|holiday|2016-05-22|2016-05-31|4|0
391|Leslie Juarez|conference_room_small|wedding|2016-05-18|2016-05-23|13|34
392|Hayley Adkins|double_room|holiday|2016-06-24|2016-06-25|4|1
393|Benjamin Wilson|conference_room_small|wedding|2016-05-19|2016-05-20|36|45
394|Thomas Ryan|normal_room|business|2016-04-26|2016-05-01|5|1
395|Kylie White|normal_room|business|2016-06-20|2016-06-25|3|0
396|Timothy Peters|normal_room|holiday|2016-04-11|2016-04-14|1|0
397|Mary Chan|double_room|holiday|2016-04-22|2016-04-25|1|0
398|Steven Hernandez|normal_room|holiday|2016-06-23|2016-07-01|1|0
399|Brendan Hall|normal_room|holiday|2016-05-07|2016-05-10|3|1
400|Holly Valdez|conference_room_large|wedding|2016-06-16|2016-06-18|7|40
401|Joseph Hanson|deluxe_room|holiday|2016-05-01|2016-05-03|2|0
402|Michelle Jones|deluxe_room|holiday|2016-06-09|2016-06-12|3|0
403|Andrew Morales|conference_room_large|wedding|2016-05-14|2016-05-15|10|17
404|Jennifer Thomas|deluxe_room|holiday|2016-05-24|2016-05-25|2|1
405|Sheila Espinoza|normal_room|holiday|2016-06-26|2016-06-28|2|2
406|Brian Fox|normal_room|business|2016-05-06|2016-05-12|6|0
407|Tracy Rodriguez|normal_room|holiday|2016-05-04|2016-05-18|2|5
408|Timothy Miller|deluxe_room|business|2016-04-09|2016-04-17|2|0
409|Samuel Mitchell|conference_room_small|party|2016-05-05|2016-05-07|20|26
410|Ronnie Farley|normal_room|business|2016-06-22|2016-06-26|2|0
411|Sean Malone|normal_room|holiday|2016-06-24|2016-06-26|1|0
412|John Mcknight|conference_room_large|wedding|2016-05-15|2016-05-17|17|33
413|Gregory Wallace|normal_room|business|2016-06-01|2016-06-09|1|0
414|Belinda Hudson|normal_room|business|2016-04-16|2016-04-19|3|0
415|Margaret Mann|conference_room_small|party|2016-05-16|2016-05-21|18|29
416|Kenneth Smith|deluxe_room|business|2016-04-05|2016-04-09|1|0
417|Lee Hill|normal_room|business|2016-04-22|2016-04-25|1|1
418|Christopher Ramirez|deluxe_room|holiday|2016-04-22|2016-04-28|2|0
419|Denise Yu|conference_room_small|wedding|2016-06-10|2016-06-11|6|60
420|Maria Mcknight|deluxe_room|holiday|2016-06-09|2016-06-16|2|1
421|Charles Nguyen MD|deluxe_room|holiday|2016-04-22|2016-04-26|2|0
422|Veronica Scott|normal_room|holiday|2016-04-09|2016-04-27|2|1
423|Darren Charles|normal_room|holiday|2016-05-20|2016-05-21|3|0
424|Paige Oconnor|conference_room_small|conference|2016-04-24|2016-04-26|17|0
425|Judy Carter|conference_room_small|wedding|2016-05-31|2016-06-03|36|17
426|Mandy Campbell|deluxe_room|holiday|2016-05-23|2016-05-24|3|4
427|Adrienne Johnson|conference_room_small|wedding|2016-06-23|2016-06-27|15|26
428|Anthony Snyder|conference_room_small|party|2016-06-05|2016-06-09|20|35
429|Breanna Santiago|normal_room|business|2016-05-25|2016-05-29|5|1
430|Lisa Baxter|double_room|business|2016-05-06|2016-05-11|4|0
431|Jennifer Henderson|deluxe_room|holiday|2016-06-25|2016-06-26|3|0
432|Alexandria Keller|deluxe_room|holiday|2016-06-09|2016-06-12|4|0
433|Teresa Riley|normal_room|business|2016-05-10|2016-05-15|3|0
434|Matthew Miller|conference_room_large|wedding|2016-05-27|2016-05-31|23|30
435|Alejandra Luna|conference_room_large|wedding|2016-05-07|2016-05-15|22|13
436|Benjamin Lamb|normal_room|business|2016-05-23|2016-05-28|1|0
437|Ann Reeves|double_room|business|2016-05-09|2016-05-13|3|2
438|Michelle Fernandez|double_room|business|2016-04-19|2016-04-27|4|0
439|Joy Jackson|deluxe_room|holiday|2016-04-15|2016-04-20|1|1
440|Luke Harrison|conference_room_large|party|2016-05-24|2016-06-17|6|29
441|Michael White|conference_room_small|conference|2016-06-17|2016-06-18|26|0
442|Michelle Coleman|normal_room|business|2016-06-21|2016-06-23|3|1
443|Michael Davis|normal_room|holiday|2016-06-19|2016-06-25|5|0
444|Brenda Lopez|conference_room_large|wedding|2016-04-04|2016-04-08|17|22
445|Nathan Santiago|double_room|business|2016-04-19|2016-04-20|5|0
446|Mary Richards|deluxe_room|business|2016-06-11|2016-06-15|3|0
447|Charles Tanner|normal_room|business|2016-06-07|2016-06-09|3|2
448|Amber Pope|conference_room_large|conference|2016-04-23|2016-04-27|45|0
449|Heather Preston|double_room|holiday|2016-04-09|2016-04-15|6|1
450|Amy White|normal_room|business|2016-05-24|2016-05-27|4|0
451|Frank Porter|conference_room_large|wedding|2016-05-11|2016-05-16|16|0
452|Courtney Freeman|normal_room|holiday|2016-04-23|2016-04-30|4|0
453|Mr. Michael Ellison|deluxe_room|business|2016-04-03|2016-04-07|4|0
454|Alicia Hatfield|double_room|holiday|2016-06-01|2016-06-03|5|0
455|Stephanie Wilson|deluxe_room|business|2016-06-12|2016-06-15|6|1
456|Robert Johnson|conference_room_large|conference|2016-05-09|2016-05-11|41|0
457|Richard Spence|conference_room_small|wedding|2016-04-10|2016-04-14|29|33
458|Cynthia Allen|double_room|business|2016-05-28|2016-05-30|1|0
459|Penny Brady|deluxe_room|business|2016-05-27|2016-06-01|3|0
460|Heather Rodriguez|conference_room_small|party|2016-04-21|2016-04-24|31|25
461|Kyle Banks|conference_room_small|wedding|2016-04-08|2016-04-11|22|21
462|Barbara Ayala|conference_room_small|wedding|2016-05-11|2016-05-14|20|13
463|Angela Lambert|double_room|business|2016-04-02|2016-04-10|1|0
464|Peter Bennett|normal_room|business|2016-04-16|2016-04-21|6|0
465|Michael Campbell|double_room|holiday|2016-06-06|2016-06-08|3|2
466|Sean Patterson|double_room|business|2016-05-25|2016-05-27|1|0
467|Amy Davis|deluxe_room|business|2016-06-22|2016-06-24|2|1
468|Thomas Rose|conference_room_large|conference|2016-05-24|2016-05-27|17|0
469|Gary Avery|double_room|holiday|2016-05-13|2016-05-17|1|0
470|Darlene Odonnell|normal_room|business|2016-06-21|2016-06-29|3|1
471|Emily Dominguez|conference_room_large|conference|2016-04-22|2016-04-23|25|0
472|Justin Miller|double_room|holiday|2016-04-28|2016-05-03|3|0
473|Glenn Salazar|conference_room_small|party|2016-06-24|2016-06-28|33|27
474|Alex Taylor|deluxe_room|holiday|2016-05-12|2016-05-15|2|1
475|Lindsey King|conference_room_small|conference|2016-05-20|2016-05-24|26|0
476|Lindsey Johnson|double_room|business|2016-05-05|2016-05-09|1|0
477|Catherine Hall|double_room|holiday|2016-04-11|2016-04-17|1|2
478|Dalton Jimenez|double_room|business|2016-05-12|2016-05-16|1|0
479|Kevin Maxwell|normal_room|holiday|2016-04-19|2016-04-22|4|0
480|Timothy Rios|double_room|business|2016-05-20|2016-05-22|4|0
481|Elizabeth Holland|normal_room|business|2016-06-14|2016-06-20|2|0
482|Kevin Hawkins|double_room|business|2016-06-08|2016-06-12|2|2
483|Andrew Lee|deluxe_room|holiday|2016-06-16|2016-06-25|3|1
484|Brenda Bailey|deluxe_room|business|2016-04-08|2016-04-16|3|0
485|Ashley Williams|normal_room|holiday|2016-06-29|2016-07-09|1|2
486|Jacob Howell|normal_room|holiday|2016-05-28|2016-05-31|4|0
487|Gabriella Buchanan|double_room|business|2016-05-11|2016-05-14|1|0
488|Dr. Rodney Bender MD|conference_room_small|wedding|2016-05-30|2016-06-01|26|32
489|Jeffrey Moore|conference_room_small|conference|2016-06-11|2016-06-13|19|0
490|Matthew Jones|normal_room|holiday|2016-06-11|2016-06-18|1|2
491|William Reid|deluxe_room|business|2016-05-27|2016-06-01|1|0
492|Isaiah Thompson|double_room|holiday|2016-04-22|2016-04-24|1|0
493|Jocelyn Duran|conference_room_small|conference|2016-04-26|2016-04-29|12|0
494|Lisa Roy|normal_room|business|2016-06-16|2016-06-17|1|1
495|Cesar Neal|double_room|holiday|2016-06-29|2016-06-30|1|1
496|Jeffrey Mcintyre|conference_room_large|conference|2016-05-21|2016-05-27|23|0
497|Kristina Johnson|deluxe_room|holiday|2016-04-20|2016-04-27|7|1
498|Angela Hood|deluxe_room|holiday|2016-06-05|2016-06-09|1|0
499|Daniel Richards|deluxe_room|holiday|2016-04-16|2016-04-21|2|0
500|James Collins|double_room|holiday|2016-04-01|2016-04-02|3|0
501|Marc Barrera|conference_room_large|party|2016-04-08|2016-04-10|38|34
502|Marie Kramer|conference_room_small|party|2016-06-20|2016-06-22|17|20
503|Jennifer Tucker|deluxe_room|holiday|2016-05-26|2016-05-30|6|4
504|Kelly Craig|conference_room_large|conference|2016-05-11|2016-05-17|33|0
505|Monica Hernandez|normal_room|business|2016-04-04|2016-04-09|1|1
506|Joseph Williams|normal_room|holiday|2016-05-26|2016-05-31|1|1
507|Brad Wells|deluxe_room|holiday|2016-04-27|2016-04-28|1|0
508|Brittany Rhodes|deluxe_room|business|2016-05-18|2016-05-19|3|1
509|Richard Thompson PhD|conference_room_large|wedding|2016-06-27|2016-06-29|21|22
510|Vanessa Williams|normal_room|holiday|2016-04-21|2016-04-29|1|1
511|Kim Gutierrez|double_room|holiday|2016-04-05|2016-04-08|1|1
512|Sandra Marquez|normal_room|holiday|2016-06-19|2016-06-22|4|0
513|Rachel Anderson|double_room|holiday|2016-04-06|2016-04-07|2|0
514|Ryan Taylor|normal_room|business|2016-05-24|2016-05-28|4|1
515|Charlotte Chapman MD|conference_room_large|conference|2016-05-01|2016-05-05|36|0
516|Jesse Bradley|deluxe_room|holiday|2016-06-26|2016-06-29|4|0
517|John Fernandez|normal_room|business|2016-05-31|2016-06-03|3|0
518|Brianna Walker|double_room|business|2016-05-12|2016-05-15|2|0
519|Ronald Long|deluxe_room|holiday|2016-05-02|2016-05-03|1|1
520|Robert Taylor|conference_room_large|conference|2016-06-16|2016-06-23|37|0
521|Kevin Johnson|conference_room_large|wedding|2016-05-18|2016-05-21|33|29
522|Holly Allen|conference_room_small|wedding|2016-05-09|2016-05-10|13|35
523|Eric Long|double_room|business|2016-04-21|2016-04-28|2|0
524|Rodney French|conference_room_large|wedding|2016-06-10|2016-06-13|16|34
525|Laura Hamilton|normal_room|holiday|2016-06-11|2016-06-15|4|3
526|Megan Bond|double_room|holiday|2016-05-12|2016-05-14|3|0
527|Misty Harmon|conference_room_large|party|2016-04-25|2016-05-01|20|6
528|Larry Morris|normal_room|business|2016-06-08|2016-06-12|5|0
529|Stephanie Harrison|double_room|business|2016-05-23|2016-05-29|3|0
530|Barry Graves|double_room|business|2016-05-29|2016-05-30|2|1
531|George Brown|conference_room_large|conference|2016-04-12|2016-04-14|21|0
532|Lindsey Hall|conference_room_small|wedding|2016-06-19|2016-06-26|28|40
533|Michael Li|normal_room|holiday|2016-05-22|2016-05-24|3|0
534|Cathy Ramirez|normal_room|holiday|2016-04-10|2016-04-14|4|0
535|Rachel Morgan|deluxe_room|business|2016-05-17|2016-05-19|4|0
536|Michael Nunez|normal_room|holiday|2016-06-13|2016-06-15|1|5
537|Thomas Espinoza|normal_room|holiday|2016-05-15|2016-05-20|7|0
538|Patricia Gross|double_room|business|2016-05-03|2016-05-07|1|1
539|Rebecca Hunt|deluxe_room|holiday|2016-04-08|2016-04-10|3|0
540|Catherine Fernandez|deluxe_room|holiday|2016-05-22|2016-05-24|2|1
541|Melissa Gibson|conference_room_large|party|2016-05-19|2016-05-24|18|30
542|Carl Jacobson|double_room|business|2016-06-26|2016-07-01|2|0
543|Heather Beasley|double_room|business|2016-06-11|2016-06-14|1|0
544|Dr. Vickie Larsen|conference_room_small|conference|2016-05-07|2016-05-09|15|0
545|Brent Herman|deluxe_room|holiday|2016-05-12|2016-05-18|5|0
546|Daniel Gutierrez|conference_room_small|conference|2016-04-10|2016-04-19|16|0
547|James Hudson|normal_room|holiday|2016-06-28|2016-07-01|4|0
548|Laura Orr|conference_room_large|wedding|2016-05-06|2016-05-08|22|39
549|Michelle Perez|normal_room|business|2016-05-04|2016-05-07|1|0
550|Grant Thompson DDS|double_room|holiday|2016-06-09|2016-06-16|1|0
551|Shelley Soto|conference_room_small|conference|2016-04-01|2016-04-04|26|0
552|Dennis Moore|double_room|holiday|2016-06-18|2016-06-22|1|1
553|Lori Lucas|double_room|business|2016-06-13|2016-06-22|2|2
554|Robert Beck|conference_room_large|party|2016-04-02|2016-04-11|29|15
555|Donald Ellis|normal_room|business|2016-04-25|2016-04-28|8|0
556|Mr. Joseph Johnson|conference_room_small|wedding|2016-06-10|2016-06-11|25|29
557|Sherry Turner|conference_room_small|party|2016-06-14|2016-06-15|15|47
558|Sheryl Brown|deluxe_room|holiday|2016-04-24|2016-04-30|2|1
559|Nicole Anderson|deluxe_room|holiday|2016-04-02|2016-04-07|5|1
560|Dominic Wang|double_room|holiday|2016-05-23|2016-05-25|3|2
561|Jamie Johns|deluxe_room|business|2016-05-03|2016-05-13|1|0
562|David Castillo|deluxe_room|business|2016-05-31|2016-06-04|1|2
563|Tara Nielsen|normal_room|business|2016-06-19|2016-06-24|6|0
564|Richard Williams|conference_room_large|conference|2016-06-10|2016-06-12|22|0
565|Amy Jordan|conference_room_small|party|2016-05-22|2016-05-24|15|12
566|James Sparks|normal_room|business|2016-04-18|2016-04-22|4|1
567|Luis Avery|conference_room_large|wedding|2016-06-24|2016-06-29|23|39
568|Renee Reed|conference_room_large|wedding|2016-05-30|2016-06-09|38|38
569|Margaret Gonzalez|normal_room|holiday|2016-06-13|2016-06-18|2|1
570|Sharon Lamb|double_room|holiday|2016-05-27|2016-05-30|1|1
571|Linda Barnes|conference_room_small|party|2016-05-27|2016-06-03|21|30
572|Lisa Henderson|double_room|holiday|2016-04-02|2016-04-04|1|0
573|Alexis Thomas|conference_room_large|conference|2016-06-08|2016-06-11|20|0
574|Nicole Ballard|normal_room|business|2016-04-02|2016-04-06|4|0
575|Angelica Martin|double_room|holiday|2016-05-11|2016-05-19|1|0
576|James Carter|deluxe_room|holiday|2016-06-29|2016-07-03|1|0
577|Natalie Allen|conference_room_large|party|2016-06-27|2016-07-02|14|31
578|Lucas Green|normal_room|business|2016-06-28|2016-07-04|1|1
579|Susan Bishop|conference_room_large|conference|2016-04-03|2016-04-04|32|0
580|Eric Hayden|deluxe_room|holiday|2016-06-14|2016-06-19|1|0
581|Nathan Gutierrez|double_room|business|2016-06-11|2016-06-15|1|0
582|Tabitha Miller|conference_room_large|conference|2016-05-20|2016-05-22|18|0
583|Tara Arias|conference_room_large|party|2016-06-26|2016-06-29|30|21
584|Adrienne Riley|deluxe_room|business|2016-04-09|2016-04-12|1|0
585|Luis Cervantes|conference_room_small|party|2016-05-11|2016-05-14|11|15
586|Christopher Andrade|conference_room_large|conference|2016-06-23|2016-06-29|10|0
587|Michael Ramirez|conference_room_small|conference|2016-05-25|2016-05-29|11|0
588|Madison Park|normal_room|business|2016-04-04|2016-04-06|5|0
589|Crystal Martinez|double_room|business|2016-05-20|2016-05-24|4|0
590|Andrew Smith|conference_room_large|conference|2016-05-06|2016-05-10|27|0
591|Tiffany Escobar|normal_room|business|2016-05-25|2016-05-31|2|0
592|Joseph Alexander|deluxe_room|business|2016-05-12|2016-05-15|1|0
593|Monica Preston|normal_room|holiday|2016-06-28|2016-07-03|2|1
594|Jack Rollins|deluxe_room|holiday|2016-05-12|2016-05-16|5|1
595|Trevor Carr|deluxe_room|holiday|2016-04-30|2016-05-02|3|2
596|Melissa Bentley|conference_room_large|conference|2016-06-28|2016-07-02|24|0
597|Karen Ball|deluxe_room|holiday|2016-04-22|2016-04-29|2|0
598|Natalie Johnson|normal_room|business|2016-06-22|2016-06-28|4|1
599|Erin Campbell|conference_room_large|wedding|2016-04-18|2016-04-20|9|21
600|Melissa Smith|double_room|holiday|2016-04-05|2016-04-07|6|3
601|Mr. Christopher Edwards|double_room|business|2016-04-09|2016-04-12|5|0
602|Christopher Knight|conference_room_small|party|2016-06-09|2016-06-17|31|16
603|Melinda Valencia|conference_room_small|party|2016-05-13|2016-05-19|6|34
604|Dustin Watkins|deluxe_room|business|2016-04-10|2016-04-17|1|0
605|Katie Jones|conference_room_small|wedding|2016-05-04|2016-05-10|26|17
606|Melinda Kaufman|conference_room_small|wedding|2016-05-19|2016-05-20|3|30
607|Susan Reyes|double_room|business|2016-04-22|2016-04-24|2|1
608|Christopher Williams|conference_room_large|wedding|2016-05-16|2016-05-20|20|17
609|Deborah Short|double_room|holiday|2016-05-28|2016-06-11|1|0
610|Laura Gonzales|conference_room_large|wedding|2016-05-21|2016-05-22|19|10
611|Jonathan Ramirez|conference_room_large|wedding|2016-05-05|2016-05-11|4|38
612|Tamara Jones|conference_room_large|wedding|2016-06-26|2016-07-05|29|45
613|Franklin Scott|conference_room_small|conference|2016-05-04|2016-05-07|37|0
614|Brooke Valentine DDS|conference_room_small|party|2016-04-29|2016-05-04|37|8
615|Elizabeth George|normal_room|holiday|2016-04-24|2016-04-29|3|0
616|Susan King|double_room|holiday|2016-04-30|2016-05-05|3|1
617|Matthew Mcguire|conference_room_small|conference|2016-05-27|2016-05-28|7|0
618|Scott Jones|conference_room_large|conference|2016-06-16|2016-06-20|13|0
619|Rebecca Kennedy|double_room|holiday|2016-04-16|2016-04-19|1|0
620|Beth Johnson|normal_room|holiday|2016-05-08|2016-05-12|7|1
621|Erica Graham MD|normal_room|business|2016-04-01|2016-04-10|2|1
622|Joshua Mckinney|normal_room|holiday|2016-05-10|2016-05-13|1|3
623|Melissa Anderson|conference_room_small|conference|2016-06-07|2016-06-10|23|0
624|Stephen Bradley|conference_room_large|conference|2016-05-06|2016-05-08|23|0
625|Michael Harrison|conference_room_small|party|2016-05-23|2016-05-29|12|24
626|Matthew Jones|conference_room_small|party|2016-06-22|2016-07-05|34|18
627|Austin Mccormick|normal_room|business|2016-05-11|2016-05-18|2|0
628|Anita Ramos|deluxe_room|holiday|2016-04-14|2016-04-24|4|1
629|James Miller|deluxe_room|business|2016-06-09|2016-06-14|1|0
630|Mary Bradford|conference_room_large|party|2016-04-28|2016-05-02|24|41
631|Nancy Hill|conference_room_large|conference|2016-06-11|2016-06-22|31|0
632|Daniel Bell|deluxe_room|business|2016-05-16|2016-05-19|5|0
633|Kenneth Perkins|double_room|business|2016-06-01|2016-06-02|8|0
634|Matthew Koch|deluxe_room|business|2016-06-02|2016-06-04|1|1
635|Matthew Howard Jr.|conference_room_small|party|2016-05-13|2016-05-15|38|10
636|Lindsey Greene|deluxe_room|business|2016-05-25|2016-06-01|3|0
637|Jeffrey Hughes|conference_room_large|party|2016-06-03|2016-06-05|32|43
638|Zachary Butler|conference_room_small|conference|2016-06-23|2016-06-29|24|0
639|Sarah Harrison|deluxe_room|business|2016-06-29|2016-07-06|1|1
640|Angela Allen|conference_room_small|party|2016-05-06|2016-05-07|26|23
641|Matthew Mercado|conference_room_small|wedding|2016-05-04|2016-05-07|34|31
642|Kim Brown|double_room|business|2016-04-10|2016-04-13|1|0
643|Cindy Clark|conference_room_large|party|2016-05-18|2016-05-19|1|23
644|Robert Scott|normal_room|holiday|2016-04-05|2016-04-08|1|1
645|Miss Kelly Weaver|conference_room_large|wedding|2016-04-01|2016-04-03|32|18
646|Erica Mitchell|deluxe_room|business|2016-04-01|2016-04-02|2|1
647|Brent Parker|normal_room|holiday|2016-06-12|2016-06-17|1|0
